trade_date,symbol,transaction_type,quantity,price,trade_value,charges,open,high,low,close,volume,t_score,f_score,total_score,is_52week_high,is_52week_low,is_alltime_high,is_alltime_low,trade_hour,trade_day_of_week,trade_month,pnl,holding_period_minutes
2025-07-21,EO CE AUBANK 31Jul2025 850,SALE,4000,0.5,2000.0,0,770.0,770.0,735.2,752.9,11588986,37.5,79.0,58.25,False,False,False,False,0,0,7,0.0,0.0
2025-07-29,EO CE AUBANK 31Jul2025 850,BUY,2000,0.1,200.0,0,727.9,741.8,727.0,739.95,2061754,37.5,79.0,58.25,False,False,False,False,0,1,7,800.0,11520.0
2025-07-29,EO CE AUBANK 31Jul2025 850,BUY,2000,0.1,200.0,0,727.9,741.8,727.0,739.95,2061754,37.5,79.0,58.25,False,False,False,False,0,1,7,800.0,11520.0
2025-06-30,EO CE AUBANK 31Jul2025 940,SALE,1000,2.4,2400.0,0,813.8,822.25,808.8,817.5,2397545,75.0,68.0,71.5,False,False,False,False,0,0,6,0.0,0.0
2025-07-02,EO CE AUBANK 31Jul2025 940,SALE,2000,2.4,4800.0,0,840.0,841.0,816.0,818.25,2504958,75.0,79.0,77.0,True,False,True,False,0,2,7,0.0,0.0
2025-07-24,EO CE AUBANK 31Jul2025 940,BUY,1000,0.2,200.0,0,736.75,746.55,732.3,745.45,2296317,37.5,79.0,58.25,False,False,False,False,0,3,7,2199.9999999999995,34560.0
2025-07-25,EO CE AUBANK 31Jul2025 940,BUY,1000,0.1,100.0,0,743.1,747.8,727.45,733.4,1485353,37.5,79.0,58.25,False,False,False,False,0,4,7,2300.0,33120.0
2025-07-28,EO CE AUBANK 31Jul2025 940,BUY,1000,0.1,100.0,0,728.5,737.9,725.0,727.35,1906629,37.5,79.0,58.25,False,False,False,False,0,0,7,2300.0,37440.0
2025-06-23,EO CE BAJAJFINSV 26Jun2025 2080,BUY,500,1.35,675.0,0,1976.3,2008.4,1950.7,1997.6,1125629,50.0,73.0,61.5,False,False,False,False,0,0,6,0.0,0.0
2025-06-23,EO CE BAJAJFINSV 26Jun2025 2080,SALE,500,0.9,450.0,0,1976.3,2008.4,1950.7,1997.6,1125629,50.0,73.0,61.5,False,False,False,False,0,0,6,-225.00000000000003,0.0
2025-06-23,EO CE BAJAJFINSV 26Jun2025 2080,BUY,500,1.35,675.0,0,1976.3,2008.4,1950.7,1997.6,1125629,50.0,73.0,61.5,False,False,False,False,0,0,6,0.0,0.0
2025-06-23,EO CE BAJAJFINSV 26Jun2025 2080,SALE,500,0.9,450.0,0,1976.3,2008.4,1950.7,1997.6,1125629,50.0,73.0,61.5,False,False,False,False,0,0,6,-225.00000000000003,0.0
2025-06-13,EO CE BAJAJFINSV 26Jun2025 2200,SALE,500,2.3,1150.0,0,2000.0,2016.9,1980.0,2011.0,1418715,62.5,73.0,67.75,False,False,False,False,0,4,6,0.0,0.0
2025-06-18,EO CE BAJAJFINSV 26Jun2025 2200,BUY,500,1.2,600.0,0,2002.0,2018.0,1975.8,1981.4,1401356,50.0,73.0,61.5,False,False,False,False,0,2,6,549.9999999999999,7200.0
2025-06-03,EO CE BAJAJFINSV 26Jun2025 2240,SALE,500,2.4,1200.0,0,2039.1,2044.8,1980.0,1991.9,1522876,62.5,73.0,67.75,False,False,False,False,0,1,6,0.0,0.0
2025-06-06,EO CE BAJAJFINSV 26Jun2025 2240,BUY,500,2.05,1025.0,0,1968.0,2018.7,1921.0,1990.0,6970191,50.0,73.0,61.5,False,False,False,False,0,4,6,175.00000000000006,4320.0
2025-06-17,EO CE BAJAJFINSV 26Jun2025 2240,SALE,1000,0.75,750.0,0,2030.0,2033.9,1996.2,2003.3,1220096,50.0,73.0,61.5,False,False,False,False,0,1,6,0.0,0.0
2025-06-17,EO CE BAJAJFINSV 26Jun2025 2240,SALE,500,0.75,375.0,0,2030.0,2033.9,1996.2,2003.3,1220096,50.0,73.0,61.5,False,False,False,False,0,1,6,0.0,0.0
2025-06-18,EO CE BAJAJFINSV 26Jun2025 2240,BUY,500,0.85,425.0,0,2002.0,2018.0,1975.8,1981.4,1401356,50.0,73.0,61.5,False,False,False,False,0,2,6,-49.999999999999986,1440.0
2025-06-19,EO CE BAJAJFINSV 26Jun2025 2240,BUY,500,0.45,225.0,0,1982.0,1996.2,1957.4,1967.6,745887,50.0,73.0,61.5,False,False,False,False,0,3,6,150.0,2880.0
2025-06-25,EO CE BAJAJFINSV 26Jun2025 2240,BUY,500,0.05,25.0,0,2028.0,2028.0,2004.0,2011.8,998245,62.5,73.0,67.75,False,False,False,False,0,2,6,350.0,11520.0
2025-06-10,EO CE BAJAJFINSV 26Jun2025 2280,SALE,500,1.3,650.0,0,2022.1,2028.3,1988.1,1998.1,3306765,50.0,73.0,61.5,False,False,False,False,0,1,6,0.0,0.0
2025-06-10,EO CE BAJAJFINSV 26Jun2025 2280,BUY,500,1.3,650.0,0,2022.1,2028.3,1988.1,1998.1,3306765,50.0,73.0,61.5,False,False,False,False,0,1,6,0.0,0.0
2025-06-10,EO CE BAJAJFINSV 26Jun2025 2280,SALE,500,1.3,650.0,0,2022.1,2028.3,1988.1,1998.1,3306765,50.0,73.0,61.5,False,False,False,False,0,1,6,0.0,0.0
2025-06-10,EO CE BAJAJFINSV 26Jun2025 2280,SALE,500,1.3,650.0,0,2022.1,2028.3,1988.1,1998.1,3306765,50.0,73.0,61.5,False,False,False,False,0,1,6,0.0,0.0
2025-06-10,EO CE BAJAJFINSV 26Jun2025 2280,SALE,500,1.3,650.0,0,2022.1,2028.3,1988.1,1998.1,3306765,50.0,73.0,61.5,False,False,False,False,0,1,6,0.0,0.0
2025-06-10,EO CE BAJAJFINSV 26Jun2025 2280,SALE,500,1.3,650.0,0,2022.1,2028.3,1988.1,1998.1,3306765,50.0,73.0,61.5,False,False,False,False,0,1,6,0.0,0.0
2025-06-10,EO CE BAJAJFINSV 26Jun2025 2280,BUY,1000,1.3,1300.0,0,2022.1,2028.3,1988.1,1998.1,3306765,50.0,73.0,61.5,False,False,False,False,0,1,6,0.0,0.0
2025-06-10,EO CE BAJAJFINSV 26Jun2025 2280,SALE,500,1.3,650.0,0,2022.1,2028.3,1988.1,1998.1,3306765,50.0,73.0,61.5,False,False,False,False,0,1,6,0.0,0.0
2025-06-10,EO CE BAJAJFINSV 26Jun2025 2280,SALE,500,1.3,650.0,0,2022.1,2028.3,1988.1,1998.1,3306765,50.0,73.0,61.5,False,False,False,False,0,1,6,0.0,0.0
2025-06-18,EO CE BAJAJFINSV 26Jun2025 2280,BUY,500,0.65,325.0,0,2002.0,2018.0,1975.8,1981.4,1401356,50.0,73.0,61.5,False,False,False,False,0,2,6,325.0,11520.0
2025-06-18,EO CE BAJAJFINSV 26Jun2025 2280,BUY,500,0.65,325.0,0,2002.0,2018.0,1975.8,1981.4,1401356,50.0,73.0,61.5,False,False,False,False,0,2,6,325.0,11520.0
2025-06-25,EO CE BAJAJFINSV 26Jun2025 2280,BUY,1000,0.05,50.0,0,2028.0,2028.0,2004.0,2011.8,998245,62.5,73.0,67.75,False,False,False,False,0,2,6,1250.0,21600.0
2025-09-25,EO CE BAJAJFINSV 30Sep2025 2180,SALE,500,1.0,500.0,0,2069.2,2074.0,2032.4,2035.6,952122,75.0,80.0,77.5,False,False,False,False,0,3,9,0.0,0.0
2025-09-25,EO CE BAJAJFINSV 30Sep2025 2180,SALE,500,0.95,475.0,0,2069.2,2074.0,2032.4,2035.6,952122,75.0,80.0,77.5,False,False,False,False,0,3,9,0.0,0.0
2025-09-29,EO CE BAJAJFINSV 30Sep2025 2180,BUY,500,0.05,25.0,0,2007.9,2031.0,1994.9,2024.7,2005041,62.5,80.0,71.25,False,False,False,False,0,0,9,475.0,5760.0
2025-09-29,EO CE BAJAJFINSV 30Sep2025 2180,BUY,500,0.05,25.0,0,2007.9,2031.0,1994.9,2024.7,2005041,62.5,80.0,71.25,False,False,False,False,0,0,9,449.99999999999994,5760.0
2025-07-01,EO CE BAJAJFINSV 31Jul2025 2200,SALE,1000,12.95,12950.0,0,2055.1,2068.5,2042.6,2053.8,1002015,75.0,80.0,77.5,False,False,False,False,0,1,7,0.0,0.0
2025-07-01,EO CE BAJAJFINSV 31Jul2025 2200,BUY,1000,12.25,12250.0,0,2055.1,2068.5,2042.6,2053.8,1002015,75.0,80.0,77.5,False,False,False,False,0,1,7,699.9999999999993,0.0
2025-06-26,EO CE BAJAJFINSV 31Jul2025 2320,SALE,500,4.1,2050.0,0,2018.0,2058.0,2011.8,2053.6,1828277,100.0,73.0,86.5,False,False,False,False,0,3,6,0.0,0.0
2025-07-21,EO CE BAJAJFINSV 31Jul2025 2320,BUY,500,0.25,125.0,0,2026.9,2056.0,2017.6,2053.9,999643,100.0,80.0,90.0,False,False,False,False,0,0,7,1924.9999999999998,36000.0
2025-06-16,EO CE BAJFINANCE 26Jun2025 1020,SALE,1250,1.2,1500.0,0,956.0,956.0,925.0,938.0,7016290,75.0,86.0,80.5,False,False,False,False,0,0,6,0.0,0.0
